,Patient_loc,Responder_loc,duration_Responder,route_Responder,Indirect_Responder_loc,AED_loc,duration_AED,route_indirect_Responder,Vector_loc,duration_Vector,route_Vector,prob_vec,prob_resp,patient_loc,responder_loc,aed_loc,vector_loc
143,,,157.0,,No AED,,10000.0,No AED,,41.84,,0.92916271985053,0.92916271985053,"(4.675284, 50.878259)","(4.673810829324005, 50.87885419323474)",No AED,"(4.6731993, 50.8780791)"
144,,,170.82,,No AED,,10000.0,No AED,,170.01,,0.7419013314670206,0.7419013314670206,"(4.694732, 50.889702)","(4.692401502858942, 50.890416964098065)",No AED,"(4.6658621, 50.8774603)"
145,,,128.24,,No AED,,10000.0,No AED,,399.82,,0.49554983446529216,0.6955453476199852,"(4.706143, 50.89259)","(4.70581892149204, 50.89098971510134)",No AED,"(4.6658621, 50.8774603)"
146,,,10000.0,,No AED,,10000.0,No AED,,393.59,,0.5010008793899771,0.5010008793899771,"(4.698556, 50.881674)",No responder,No AED,"(4.6658621, 50.8774603)"
147,,,176.96,,No AED,,10000.0,No AED,,397.21,,0.4978262423719502,0.6553708928438327,"(4.718873, 50.920057)","(4.719800786166781, 50.922193809535855)",No AED,"(4.6658621, 50.8774603)"
148,,,87.38,,No AED,,10000.0,No AED,,236.03,,0.6606898857080938,0.7954059088063483,"(4.659602, 50.863409)","(4.659087743936634, 50.86248126843008)",No AED,"(4.6658621, 50.8774603)"
149,,,10000.0,,No AED,,10000.0,No AED,,602.26,,0.3472974241655863,0.3472974241655863,"(4.741317, 50.886149)",No responder,No AED,"(4.7243436, 50.8696549)"
150,,,10000.0,,No AED,,10000.0,No AED,,533.27,,0.39202616142840246,0.39202616142840246,"(4.705842, 50.879536)",No responder,No AED,"(4.6658621, 50.8774603)"
151,,,62.28,,No AED,,10000.0,No AED,,328.02,,0.5621391065857892,0.783277652304789,"(4.695795, 50.858225)","(4.69594635884935, 50.857444435157)",No AED,"(4.6998331, 50.8723536)"
152,,,10000.0,,No AED,,10000.0,No AED,,432.53,,0.4678879675534565,0.4678879675534565,"(4.674596, 50.871597)",No responder,No AED,"(4.6998331, 50.8723536)"
153,,,10000.0,,No AED,,10000.0,No AED,,435.59,,0.46538056740721356,0.46538056740721356,"(4.708248, 50.87805)",No responder,No AED,"(4.6998331, 50.8723536)"
154,,,10000.0,,No AED,,10000.0,No AED,,655.53,,0.31628350059370713,0.31628350059370713,"(4.735599, 50.888375)",No responder,No AED,"(4.7243436, 50.8696549)"
155,,,10000.0,,No AED,,10000.0,No AED,,604.07,,0.3461953348766784,0.3461953348766784,"(4.739117, 50.886904)",No responder,No AED,"(4.7243436, 50.8696549)"
156,,,10000.0,,No AED,,10000.0,No AED,,560.22,,0.3739058935711453,0.3739058935711453,"(4.703247, 50.879964)",No responder,No AED,"(4.6658621, 50.8774603)"
157,,,10000.0,,No AED,,10000.0,No AED,,350.1,,0.5407606016620865,0.5407606016620865,"(4.715033, 50.880878)",No responder,No AED,"(4.6998331, 50.8723536)"
158,,,10000.0,,No AED,,10000.0,No AED,,154.05,,0.7629878865145177,0.7629878865145177,"(4.697452, 50.877642)",No responder,No AED,"(4.6953981, 50.8785355)"
159,,,169.29,,No AED,,10000.0,No AED,,341.93,,0.5485745904407476,0.6805078046716214,"(4.702134, 50.897263)","(4.704698567319885, 50.89605472688123)",No AED,"(4.6658621, 50.8774603)"
160,,,500.38,,No AED,,10000.0,No AED,,393.77,,0.5008425472812316,0.5008425472812316,"(4.689281, 50.857481)","(4.692855130090333, 50.86187298896101)",No AED,"(4.6998331, 50.8723536)"
161,,,123.83,,"(4.689716967935121, 50.87400168995541)",,,,,234.2,,0.6628164248152442,,"(4.69502, 50.872357)","(4.6927950977671955, 50.87263946599081)","(4.692543, 50.86957)","(4.6998331, 50.8723536)"
162,,,24.99,,"(4.729918990548709, 50.87910372979958)",,,,,654.27,,0.3169840749901892,,"(4.738789, 50.882514)","(4.739301127128821, 50.88240649478522)","(4.7346682, 50.8825443)","(4.7243436, 50.8696549)"
163,,,19.83,,"(4.67526427476067, 50.8563985203953)",,,,,332.74,,0.5574991503603028,,"(4.684143, 50.860593)","(4.683752966262091, 50.860507193394106)","(4.678102, 50.858007)","(4.6998331, 50.8723536)"
164,,,10000.0,,No AED,,10000.0,No AED,,534.92,,0.39089194321256954,0.39089194321256954,"(4.702772, 50.883669)",No responder,No AED,"(4.6658621, 50.8774603)"
165,,,10000.0,,No AED,,10000.0,No AED,,175.6,,0.7346543891807195,0.7346543891807195,"(4.704361, 50.876442)",No responder,No AED,"(4.6998331, 50.8723536)"
166,,,10000.0,,No AED,,10000.0,No AED,,507.71,,0.41002254892805556,0.41002254892805556,"(4.704426, 50.882485)",No responder,No AED,"(4.6658621, 50.8774603)"
167,,,249.02,,No AED,,10000.0,No AED,,484.27,,0.4272515701578197,0.5730933069529708,"(4.715858, 50.92183)","(4.713456640630278, 50.92346952069335)",No AED,"(4.6658621, 50.8774603)"
168,,,38.81,,No AED,,10000.0,No AED,,348.29,,0.5424820762370326,0.7983092017215159,"(4.691515, 50.88281)","(4.690771403882256, 50.88293956260273)",No AED,"(4.6658621, 50.8774603)"
169,,,141.67,,No AED,,10000.0,No AED,,328.13,,0.5620305337508834,0.7093325643038658,"(4.700404, 50.86083)","(4.698320531972286, 50.86174340185568)",No AED,"(4.6998331, 50.8723536)"
170,,,10000.0,,No AED,,10000.0,No AED,,637.63,,0.3263829936682481,0.3263829936682481,"(4.737439, 50.863611)",No responder,No AED,"(4.7243436, 50.8696549)"
171,,,10000.0,,No AED,,10000.0,No AED,,495.71,,0.4187542610390385,0.4187542610390385,"(4.721956, 50.851022)",No responder,No AED,"(4.6998331, 50.8723536)"
172,,,621.48,,No AED,,10000.0,No AED,,321.18,,0.5689317266792802,0.5689317266792802,"(4.720739, 50.906094)","(4.720007919474817, 50.900286775555976)",No AED,"(4.6658621, 50.8774603)"
173,,,10000.0,,No AED,,10000.0,No AED,,408.73,,0.48785678344584626,0.48785678344584626,"(4.706514, 50.876444)",No responder,No AED,"(4.6998331, 50.8723536)"
174,,,31.77,,"(4.702987933060028, 50.87979524876781)",,,,,443.42,,0.45902558447261926,,"(4.695014, 50.880518)","(4.695167524130659, 50.880615460041554)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
175,,,10000.0,,No AED,,10000.0,No AED,,560.22,,0.3739058935711453,0.3739058935711453,"(4.703534, 50.879343)",No responder,No AED,"(4.6658621, 50.8774603)"
176,,,65.54,,No AED,,10000.0,No AED,,333.05,,0.5571957512245787,0.7781070406840576,"(4.700851, 50.860742)","(4.702109020085425, 50.86052876098737)",No AED,"(4.6998331, 50.8723536)"
177,,,166.27,,No AED,,10000.0,No AED,,344.46,,0.5461428429155393,0.6822014260238035,"(4.693317, 50.88601)","(4.691817222716859, 50.88504456318944)",No AED,"(4.6658621, 50.8774603)"
178,,,10000.0,,No AED,,10000.0,No AED,,401.34,,0.49422890966384203,0.49422890966384203,"(4.704828, 50.877114)",No responder,No AED,"(4.6998331, 50.8723536)"
179,,,213.15,,No AED,,10000.0,No AED,,222.75,,0.6762780882495549,0.6844315049520758,"(4.682201, 50.88173)","(4.684276612185253, 50.88271437887433)",No AED,"(4.6731993, 50.8780791)"
180,,,114.76,,No AED,,10000.0,No AED,,200.69,,0.7029894708133876,0.7825932393603605,"(4.689797, 50.88984)","(4.690469686513888, 50.890401555913535)",No AED,"(4.6658621, 50.8774603)"
181,,,10000.0,,No AED,,10000.0,No AED,,331.73,,0.5584887907308119,0.5584887907308119,"(4.719225, 50.906827)",No responder,No AED,"(4.6658621, 50.8774603)"
182,,,10000.0,,No AED,,10000.0,No AED,,229.21,,0.6686498627692917,0.6686498627692917,"(4.691062, 50.874874)",No responder,No AED,"(4.6998331, 50.8723536)"
183,,,62.26,,No AED,,10000.0,No AED,,323.74,,0.5663799012475688,0.7850009733224417,"(4.700001, 50.890484)","(4.699041776901456, 50.89025669490786)",No AED,"(4.6658621, 50.8774603)"
184,,,223.98,,No AED,,10000.0,No AED,,335.91,,0.5544044264559904,0.6375436992132298,"(4.694281, 50.860433)","(4.695640783206685, 50.862119235291026)",No AED,"(4.6998331, 50.8723536)"
185,,,102.45,,No AED,,10000.0,No AED,,628.99,,0.3313726037187363,0.6394141373248263,"(4.74479, 50.87265)","(4.742991777405593, 50.873019783562434)",No AED,"(4.7243436, 50.8696549)"
186,,,177.72,,No AED,,10000.0,No AED,,552.16,,0.3792355718319988,0.6052197836132822,"(4.732654, 50.898425)","(4.733505270955656, 50.900285558057966)",No AED,"(4.6658621, 50.8774603)"
187,,,162.64,,No AED,,10000.0,No AED,,314.61,,0.5755334875745679,0.6957635984104216,"(4.68745, 50.886351)","(4.69014289210589, 50.887444228602064)",No AED,"(4.6658621, 50.8774603)"
188,,,124.29,,No AED,,10000.0,No AED,,396.16,,0.49874498562329195,0.7002834804593687,"(4.728318, 50.872861)","(4.726546740384266, 50.87369672271259)",No AED,"(4.7243436, 50.8696549)"
189,,,10000.0,,No AED,,10000.0,No AED,,540.33,,0.3871960505116705,0.3871960505116705,"(4.70586, 50.881605)",No responder,No AED,"(4.6658621, 50.8774603)"
190,,,10000.0,,No AED,,10000.0,No AED,,553.47,,0.3783641918553286,0.3783641918553286,"(4.735139, 50.879159)",No responder,No AED,"(4.7243436, 50.8696549)"
191,,,261.12,,"(4.7315768601641315, 50.88138062658288)",,,,,458.58,,0.4469670408636891,,"(4.727519, 50.884469)","(4.72961154781103, 50.88279060306706)","(4.7346682, 50.8825443)","(4.7243436, 50.8696549)"
192,,,25.02,,"(4.706371763836498, 50.87693265075111)",,,,,56.48,,0.9055802636839655,,"(4.697826, 50.879019)","(4.697732199280714, 50.878778911067045)","(4.7046611, 50.8810353)","(4.6953981, 50.8785355)"
193,,,10000.0,,No AED,,10000.0,No AED,,605.85,,0.34511492314488457,0.34511492314488457,"(4.70294, 50.923166)",No responder,No AED,"(4.6658621, 50.8774603)"
194,,,293.84,,No AED,,10000.0,No AED,,700.98,,0.29202177591870343,0.4854535869526456,"(4.734287, 50.891972)","(4.734823905345636, 50.88930374998206)",No AED,"(4.7243436, 50.8696549)"
195,,,10000.0,,No AED,,10000.0,No AED,,353.01,,0.5380043712395302,0.5380043712395302,"(4.709326, 50.876441)",No responder,No AED,"(4.6998331, 50.8723536)"
196,,,10000.0,,No AED,,10000.0,No AED,,553.05,,0.3786433473090663,0.3786433473090663,"(4.705276, 50.880361)",No responder,No AED,"(4.6658621, 50.8774603)"
197,,,114.58,,No AED,,10000.0,No AED,,313.76,,0.5763931744903605,0.7391030810753435,"(4.718372, 50.88032)","(4.720287323512649, 50.881140531799)",No AED,"(4.7243436, 50.8696549)"
198,,,278.82,,No AED,,10000.0,No AED,,868.84,,0.21747083985600518,0.45423708227145215,"(4.769293, 50.885134)","(4.766532583839604, 50.886682042013305)",No AED,"(4.7243436, 50.8696549)"
199,,,11.6,,No AED,,10000.0,No AED,,233.39,,0.6637598637985236,0.8754982201936207,"(4.710983, 50.874693)","(4.710880884540246, 50.874861840569906)",No AED,"(4.6998331, 50.8723536)"
200,,,222.41,,No AED,,10000.0,No AED,,605.68,,0.3452179627349646,0.5570377807640177,"(4.737312, 50.900433)","(4.738276331792544, 50.90137276744815)",No AED,"(4.6658621, 50.8774603)"
201,,,17.08,,No AED,,10000.0,No AED,,412.46,,0.48467180646420627,0.7939707548899355,"(4.715349, 50.881333)","(4.715898028391279, 50.881345198364876)",No AED,"(4.6998331, 50.8723536)"
202,,,464.44,,No AED,,10000.0,No AED,,287.7,,0.6033826704065014,0.6033826704065014,"(4.69891, 50.892595)","(4.695419677958695, 50.89142536959393)",No AED,"(4.6658621, 50.8774603)"
203,,,10000.0,,No AED,,10000.0,No AED,,325.19,,0.564939612104161,0.564939612104161,"(4.69952, 50.866911)",No responder,No AED,"(4.6998331, 50.8723536)"
204,,,321.68,,No AED,,10000.0,No AED,,271.17,,0.6211536211951146,0.6211536211951146,"(4.721365, 50.903747)","(4.7195717780767055, 50.90223672275838)",No AED,"(4.6658621, 50.8774603)"
205,,,10000.0,,No AED,,10000.0,No AED,,411.71,,0.4853105428750405,0.4853105428750405,"(4.714678, 50.881092)",No responder,No AED,"(4.6658621, 50.8774603)"
206,,,488.15,,No AED,,10000.0,No AED,,418.97,,0.4791627730824841,0.4791627730824841,"(4.718907, 50.891661)","(4.721208127808184, 50.887888278199824)",No AED,"(4.6658621, 50.8774603)"
207,,,22.63,,"(4.690577400691993, 50.86702197104615)",,,,,104.31,,0.8326272162655759,,"(4.697887, 50.868269)","(4.697825246256076, 50.868483741580086)","(4.692543, 50.86957)","(4.6998331, 50.8723536)"
208,,,170.33,,No AED,,10000.0,No AED,,345.82,,0.5448401162270091,0.6782841020588355,"(4.693377, 50.886044)","(4.691817222716859, 50.88504456318944)",No AED,"(4.6658621, 50.8774603)"
209,,,197.16,,No AED,,10000.0,No AED,,270.75,,0.6216119056329606,0.6814224193307518,"(4.694831, 50.887845)","(4.692536655874347, 50.886959825467514)",No AED,"(4.6658621, 50.8774603)"
210,,,10000.0,,No AED,,10000.0,No AED,,540.79,,0.3868834137845159,0.3868834137845159,"(4.705564, 50.881478)",No responder,No AED,"(4.6658621, 50.8774603)"
211,,,77.8,,No AED,,10000.0,No AED,,258.5,,0.6351283200880572,0.7958453081559028,"(4.69127, 50.877775)","(4.691677372622553, 50.87871461037536)",No AED,"(4.6953981, 50.8785355)"
212,,,331.94,,No AED,,10000.0,No AED,,654.98,,0.3165891162523773,0.47384175374420906,"(4.695387, 50.925861)","(4.6915267893319825, 50.92460007053951)",No AED,"(4.6658621, 50.8774603)"
213,,,10000.0,,No AED,,10000.0,No AED,,124.29,,0.8039209719850854,0.8039209719850854,"(4.695124, 50.869755)",No responder,No AED,"(4.6998331, 50.8723536)"
214,,,10000.0,,No AED,,10000.0,No AED,,552.3,,0.3791423515618839,0.3791423515618839,"(4.70269, 50.880441)",No responder,No AED,"(4.6658621, 50.8774603)"
215,,,89.81,,No AED,,10000.0,No AED,,517.76,,0.402849993947446,0.6873185378417221,"(4.720021, 50.887237)","(4.7208316058475805, 50.886496046321945)",No AED,"(4.7243436, 50.8696549)"
216,,,123.78,,No AED,,10000.0,No AED,,605.87,,0.3451028028622978,0.6299634989767701,"(4.717699, 50.927947)","(4.717979961489581, 50.927341091598414)",No AED,"(4.6658621, 50.8774603)"
217,,,201.17,,No AED,,10000.0,No AED,,366.13,,0.5257510713583163,0.6459722302456338,"(4.683113, 50.885457)","(4.685642350438021, 50.88699280097749)",No AED,"(4.6658621, 50.8774603)"
218,,,494.27,,No AED,,10000.0,No AED,,301.5,,0.5889366883472652,0.5889366883472652,"(4.657334, 50.861426)","(4.653713259848812, 50.856922488011264)",No AED,"(4.6658621, 50.8774603)"
219,,,75.77,,"(4.706371763836498, 50.87693265075111)",,,,,150.74,,0.7674355818361559,,"(4.701882, 50.877323)","(4.701536312393052, 50.87701222951148)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
220,,,10000.0,,No AED,,10000.0,No AED,,440.75,,0.4611827987833236,0.4611827987833236,"(4.712731, 50.879035)",No responder,No AED,"(4.6998331, 50.8723536)"
221,,,157.22,,No AED,,10000.0,No AED,,422.6,,0.4761181544350956,0.6631190476268178,"(4.715254, 50.879516)","(4.716329904039379, 50.880706093129476)",No AED,"(4.6998331, 50.8723536)"
222,,,10000.0,,No AED,,10000.0,No AED,,352.23,,0.5387417735630653,0.5387417735630653,"(4.709385, 50.876448)",No responder,No AED,"(4.6998331, 50.8723536)"
223,,,242.57,,No AED,,10000.0,No AED,,227.2,,0.6710140840259158,0.6710140840259158,"(4.683949, 50.87908)","(4.685083279348683, 50.8811595153634)",No AED,"(4.6731993, 50.8780791)"
224,,,10000.0,,No AED,,10000.0,No AED,,348.39,,0.5423868242816275,0.5423868242816275,"(4.668528, 50.871816)",No responder,No AED,"(4.6658621, 50.8774603)"
225,,,26.34,,No AED,,10000.0,No AED,,287.79,,0.603287318877475,0.8361232379145412,"(4.722927, 50.874318)","(4.722634198570207, 50.873975516303716)",No AED,"(4.7243436, 50.8696549)"
226,,,36.03,,"(4.706371763836498, 50.87693265075111)",,,,,585.12,,0.35790927420928953,,"(4.70033, 50.879294)","(4.700480313571672, 50.878899560370755)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
227,,,10000.0,,No AED,,10000.0,No AED,,513.96,,0.40554713331541087,0.40554713331541087,"(4.736689, 50.866055)",No responder,No AED,"(4.7243436, 50.8696549)"
228,,,44.18,,No AED,,10000.0,No AED,,487.94,,0.42450697872249676,0.7387049021731388,"(4.722615, 50.883736)","(4.721753569419739, 50.88345307743939)",No AED,"(4.7243436, 50.8696549)"
229,,,10000.0,,No AED,,10000.0,No AED,,124.03,,0.8042880957414743,0.8042880957414743,"(4.699803, 50.868678)",No responder,No AED,"(4.6998331, 50.8723536)"
230,,,10000.0,,No AED,,10000.0,No AED,,21.57,,0.9628312604034801,0.9628312604034801,"(4.698953, 50.872357)",No responder,No AED,"(4.6998331, 50.8723536)"
231,,,249.35,,No AED,,10000.0,No AED,,389.99,,0.504178053931488,0.6009418375025429,"(4.695706, 50.854536)","(4.696242379741656, 50.85730314265575)",No AED,"(4.6998331, 50.8723536)"
232,,,181.9,,No AED,,10000.0,No AED,,302.67,,0.5877279423480488,0.6833642371555182,"(4.714093, 50.91001)","(4.711727390226268, 50.91046988644988)",No AED,"(4.6658621, 50.8774603)"
233,,,10000.0,,No AED,,10000.0,No AED,,509.79,,0.4085276741143626,0.4085276741143626,"(4.703342, 50.884127)",No responder,No AED,"(4.6658621, 50.8774603)"
234,,,40.56,,No AED,,10000.0,No AED,,504.24,,0.41252858708337514,0.7359357472276779,"(4.728813, 50.898917)","(4.728229768537502, 50.89928447529879)",No AED,"(4.6658621, 50.8774603)"
235,,,253.5,,No AED,,10000.0,No AED,,398.63,,0.4965864429868867,0.595220160026116,"(4.703664, 50.858502)","(4.702109020085425, 50.86052876098737)",No AED,"(4.6998331, 50.8723536)"
236,,,106.4,,"(4.7315768601641315, 50.88138062658288)",,,,,547.19,,0.38255978291971393,,"(4.736806, 50.885348)","(4.735133518507478, 50.885309369672804)","(4.7346682, 50.8825443)","(4.7243436, 50.8696549)"
237,,,10000.0,,No AED,,10000.0,No AED,,364.36,,0.5273877189192893,0.5273877189192893,"(4.69792, 50.882989)",No responder,No AED,"(4.6658621, 50.8774603)"
238,,,39.79,,No AED,,10000.0,No AED,,137.04,,0.786121893519994,0.887593970694349,"(4.703825, 50.875225)","(4.704371771453321, 50.875556749162925)",No AED,"(4.6998331, 50.8723536)"
239,,,250.46,,No AED,,10000.0,No AED,,339.99,,0.5504465825366383,0.6155370583567833,"(4.688191, 50.8846)","(4.69119785662003, 50.88401860235152)",No AED,"(4.6658621, 50.8774603)"
240,,,518.47,,No AED,,10000.0,No AED,,536.2,,0.3900143255856708,0.3987428836464722,"(4.733332, 50.865094)","(4.727797102420276, 50.86562543634293)",No AED,"(4.7243436, 50.8696549)"
241,,,10000.0,,No AED,,10000.0,No AED,,207.5,,0.694632893808783,0.694632893808783,"(4.706303, 50.876159)",No responder,No AED,"(4.6998331, 50.8723536)"
242,,,43.78,,No AED,,10000.0,No AED,,329.76,,0.5604241372077505,0.8008698798810105,"(4.719228, 50.906707)","(4.719520326028821, 50.907237033135566)",No AED,"(4.6658621, 50.8774603)"
243,,,490.96,,No AED,,10000.0,No AED,,463.82,,0.44287314417589035,0.44287314417589035,"(4.726303, 50.899891)","(4.719522848265306, 50.898423594671804)",No AED,"(4.6658621, 50.8774603)"
244,,,52.9,,"(4.6782399404305135, 50.86732502449852)",,,,,411.41,,0.48556627307404787,,"(4.673393, 50.872556)","(4.672516325131648, 50.87296408777959)","(4.676586, 50.8718562)","(4.6731993, 50.8780791)"
245,,,568.0,,No AED,,10000.0,No AED,,459.72,,0.44607317497457877,0.44607317497457877,"(4.726063, 50.900015)","(4.730997889697853, 50.903337076819476)",No AED,"(4.6658621, 50.8774603)"
246,,,438.52,,No AED,,10000.0,No AED,,328.43,,0.561734532590559,0.561734532590559,"(4.699748, 50.899377)","(4.704698567319885, 50.89605472688123)",No AED,"(4.6658621, 50.8774603)"
247,,,192.3,,No AED,,10000.0,No AED,,573.54,,0.36526170980252776,0.5878883341413533,"(4.725074, 50.865922)","(4.723276539873807, 50.86765440374655)",No AED,"(4.7243436, 50.8696549)"
248,,,227.8,,No AED,,10000.0,No AED,,643.02,,0.3233083890797246,0.5429127645035056,"(4.730194, 50.892546)","(4.728779454064364, 50.89018781070623)",No AED,"(4.7243436, 50.8696549)"
249,,,10000.0,,No AED,,10000.0,No AED,,666.17,,0.31042894472477756,0.31042894472477756,"(4.696224, 50.925403)",No responder,No AED,"(4.6658621, 50.8774603)"
250,,,10000.0,,No AED,,10000.0,No AED,,547.89,,0.38208982702854394,0.38208982702854394,"(4.736859, 50.885358)",No responder,No AED,"(4.7243436, 50.8696549)"
251,,,41.94,,"(4.7090069143756565, 50.867716720905115)",,,,,259.12,,0.6344372160786373,,"(4.710241, 50.864981)","(4.711079565464418, 50.864916957519185)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
252,,,272.81,,No AED,,10000.0,No AED,,354.28,,0.5368058879429992,0.5942737353550085,"(4.717359, 50.899585)","(4.719522848265306, 50.898423594671804)",No AED,"(4.6658621, 50.8774603)"
253,,,19.08,,No AED,,10000.0,No AED,,479.53,,0.4308226315853663,0.7654788611111678,"(4.714163, 50.878095)","(4.714068315272384, 50.877834811532274)",No AED,"(4.6998331, 50.8723536)"
254,,,73.98,,No AED,,10000.0,No AED,,478.95,,0.43126164149125107,0.7149848418489324,"(4.721104, 50.885069)","(4.722572787926821, 50.88531661409246)",No AED,"(4.7243436, 50.8696549)"
255,,,239.02,,No AED,,10000.0,No AED,,525.67,,0.39729307845758927,0.5682237351159798,"(4.7221, 50.928332)","(4.724381500135141, 50.926937579713965)",No AED,"(4.6658621, 50.8774603)"
256,,,10000.0,,No AED,,10000.0,No AED,,652.95,,0.31771967451855665,0.31771967451855665,"(4.740574, 50.879191)",No responder,No AED,"(4.7243436, 50.8696549)"
257,,,28.97,,No AED,,10000.0,No AED,,363.83,,0.5278787789993431,0.8018253956730866,"(4.691839, 50.883307)","(4.692363388964576, 50.88313855324172)",No AED,"(4.6658621, 50.8774603)"
